2021.02.10,11:00,1.21275,1.21303,1.21227,1.21295,851
2021.02.10,11:30,1.21295,1.21337,1.21284,1.21304,937
2021.02.10,12:00,1.21307,1.21347,1.21229,1.21316,1378
2021.02.10,12:30,1.21315,1.21440,1.21289,1.21393,1754
2021.02.10,13:00,1.21392,1.21392,1.21233,1.21233,1638
2021.02.10,13:30,1.21234,1.21266,1.21141,1.21194,2211
2021.02.10,14:00,1.21194,1.21272,1.21171,1.21249,1431
2021.02.10,14:30,1.21250,1.21279,1.21223,1.21247,1015
2021.02.10,15:00,1.21248,1.21307,1.21242,1.21273,819
2021.02.10,15:30,1.21271,1.21282,1.21221,1.21240,662
2021.02.10,16:00,1.21240,1.21240,1.21145,1.21159,1365
2021.02.10,16:30,1.21160,1.21185,1.21131,1.21165,1218
2021.02.10,17:00,1.21167,1.21276,1.21144,1.21234,1519
2021.02.10,17:30,1.21235,1.21395,1.21235,1.21284,3118
2021.02.10,18:00,1.21284,1.21378,1.21254,1.21374,1724
2021.02.10,18:30,1.21375,1.21392,1.21241,1.21243,2222
2021.02.10,19:00,1.21241,1.21395,1.21230,1.21300,2596
2021.02.10,19:30,1.21300,1.21382,1.21250,1.21309,3040
2021.02.10,20:00,1.21310,1.21363,1.21289,1.21345,1561
2021.02.10,20:30,1.21347,1.21349,1.21298,1.21311,1016
2021.02.10,21:00,1.21310,1.21340,1.21261,1.21325,1301
2021.02.10,21:30,1.21324,1.21384,1.21318,1.21380,1103
2021.02.10,22:00,1.21380,1.21380,1.21308,1.21311,719
2021.02.10,22:30,1.21312,1.21341,1.21280,1.21297,622
2021.02.10,23:00,1.21295,1.21318,1.21246,1.21250,824
2021.02.10,23:30,1.21250,1.21295,1.21246,1.21290,763
2021.02.11,00:00,1.21290,1.21290,1.21240,1.21265,692
2021.02.11,00:30,1.21264,1.21267,1.21186,1.21198,732
2021.02.11,01:00,1.21198,1.21220,1.21174,1.21179,397
2021.02.11,01:30,1.21176,1.21195,1.21166,1.21172,481
2021.02.11,02:00,1.21172,1.21199,1.21166,1.21179,512
2021.02.11,02:30,1.21180,1.21190,1.21174,1.21184,177
2021.02.11,03:00,1.21191,1.21198,1.21181,1.21189,475
2021.02.11,03:30,1.21189,1.21192,1.21163,1.21190,438
